state,county,geoid,lives
FL,Pasco,12101031206,42
FL,Pasco,12101031207,43.5
FL,Pasco,12101031208,40.7
FL,Pasco,12101031301,59.8
FL,Pasco,12101031302,41.9
FL,Pasco,12101031401,39.3
FL,Pasco,12101031404,43.3
FL,Pasco,12101031405,35.3
FL,Pasco,12101031406,57.8
FL,Pasco,12101031407,53.8
FL,Pasco,12101031408,58.3
FL,Pasco,12101031409,44.3
FL,Pasco,12101031503,41.9
FL,Pasco,12101031504,46
FL,Pasco,12101031505,38.4
FL,Pasco,12101031506,36.4
FL,Pasco,12101031507,41.9
FL,Pasco,12101031508,39.9
FL,Pasco,12101031601,62.3
FL,Pasco,12101031602,36.5
FL,Pasco,12101031603,30.2
FL,Pasco,12101031604,38.1
FL,Pasco,12101031605,49.5
FL,Pasco,12101031701,47.5
FL,Pasco,12101031703,38.9
FL,Pasco,12101031704,45.5
FL,Pasco,12101031705,46.1
FL,Pasco,12101031706,48
FL,Pasco,12101031707,57.2
FL,Pasco,12101031708,57.1
FL,Pasco,12101031804,63.7
FL,Pasco,12101031805,48.5
FL,Pasco,12101031806,44.5
FL,Pasco,12101031807,47.5
FL,Pasco,12101031808,39
FL,Pasco,12101031809,41.2
FL,Pasco,12101031901,46
FL,Pasco,12101031902,41
FL,Pasco,12101031903,32.2
FL,Pasco,12101032001,37.4
FL,Pasco,12101032005,60.1
FL,Pasco,12101032006,39.9
FL,Pasco,12101032007,45.1
FL,Pasco,12101032008,38.5
FL,Pasco,12101032009,40.3
FL,Pasco,12101032010,37.6
FL,Pasco,12101032011,36
FL,Pasco,12101032012,34.1
FL,Pasco,12101032013,42.1
FL,Pasco,12101032014,36.8
FL,Pasco,12101032103,31.9
FL,Pasco,12101032104,33.9
FL,Pasco,12101032105,31.3
FL,Pasco,12101032106,33.1
FL,Pasco,12101032107,34.9
FL,Pasco,12101032108,45.7
FL,Pasco,12101032109,34.3
FL,Pasco,12101032110,42.3
FL,Pasco,12101032111,34.9
FL,Pasco,12101032112,36.1
FL,Pasco,12101032113,34.5
FL,Pasco,12101032200,38.7
FL,Pasco,12101032300,44.6
FL,Pasco,12101032401,43.6
FL,Pasco,12101032402,32
FL,Pasco,12101032500,32.1
FL,Pasco,12101032601,33.6
FL,Pasco,12101032602,39.4
FL,Pasco,12101032700,55.5
FL,Pasco,12101032801,47.2
FL,Pasco,12101032802,47.3
FL,Pasco,12101032803,52.1
FL,Pasco,12101032804,66.9
FL,Pasco,12101032901,42.8
FL,Pasco,12101032902,65.1
FL,Pasco,12101032903,64.9
FL,Pasco,12101032904,57.8
FL,Pasco,12101033005,48.6
FL,Pasco,12101033006,57.5
FL,Pasco,12101033007,71.8
FL,Pasco,12101033008,54.5
FL,Pasco,12101033009,46.1
FL,Pasco,12101033010,52.2
FL,Pasco,12101033011,56.2
FL,Pasco,12101033012,54.5
FL,Pasco,12101033013,42.3
FL,Pasco,12101033014,61.8
FL,Pasco,12101033101,61.8
FL,Pasco,12101033102,50.6
FL,Pinellas,12103020101,34.9
FL,Pinellas,12103020105,46.5
FL,Pinellas,12103020106,54.6
FL,Pinellas,12103020107,69.3
FL,Pinellas,12103020108,67.9
FL,Pinellas,12103020201,44.5
FL,Pinellas,12103020202,46.5
FL,Pinellas,12103020206,33.8
FL,Pinellas,12103020207,49.7
FL,Pinellas,12103020208,36.8
FL,Pinellas,12103020209,44.1
FL,Pinellas,12103020301,43.4
FL,Pinellas,12103020302,37.7
FL,Pinellas,12103020400,44.8
FL,Pinellas,12103020500,35.2
FL,Pinellas,12103020600,38
FL,Pinellas,12103020700,37.9
FL,Pinellas,12103020800,31.3
FL,Pinellas,12103021200,35.2
FL,Pinellas,12103021500,59.8
FL,Pinellas,12103021600,42.9
FL,Pinellas,12103021800,39.2
FL,Pinellas,12103021900,38.4
FL,Pinellas,12103022000,35.2
FL,Pinellas,12103022100,37.8
FL,Pinellas,12103022200,38.9
FL,Pinellas,12103022301,47.2
FL,Pinellas,12103022302,48.6
FL,Pinellas,12103022401,48.6
FL,Pinellas,12103022402,46.6
FL,Pinellas,12103022501,43.8
FL,Pinellas,12103022502,40.6
FL,Pinellas,12103022503,45.2
FL,Pinellas,12103022601,43.8
FL,Pinellas,12103022602,41.6
FL,Pinellas,12103022700,43.4
FL,Pinellas,12103022801,41.1
FL,Pinellas,12103022802,41.8
FL,Pinellas,12103022901,39.9
FL,Pinellas,12103022902,42.1
FL,Pinellas,12103023000,38.2
FL,Pinellas,12103023100,37.3
FL,Pinellas,12103023200,40.4
FL,Pinellas,12103023300,37.6
FL,Pinellas,12103023400,41.1
FL,Pinellas,12103023500,38.7
FL,Pinellas,12103023600,45.2
FL,Pinellas,12103023700,44.6
FL,Pinellas,12103023800,44.7
FL,Pinellas,12103023900,45.5
FL,Pinellas,12103024001,45.9
FL,Pinellas,12103024002,49.1
FL,Pinellas,12103024004,44.5
FL,Pinellas,12103024005,42.7
FL,Pinellas,12103024100,42.5
FL,Pinellas,12103024200,41.2
FL,Pinellas,12103024301,40.6
FL,Pinellas,12103024302,45.9
FL,Pinellas,12103024403,44.8
FL,Pinellas,12103024406,33.3
FL,Pinellas,12103024408,37.4
FL,Pinellas,12103024409,57.1
FL,Pinellas,12103024410,38
FL,Pinellas,12103024411,41.5
FL,Pinellas,12103024412,32.3
FL,Pinellas,12103024413,49.4
FL,Pinellas,12103024505,44.5
FL,Pinellas,12103024507,48.1
FL,Pinellas,12103024508,38.2
FL,Pinellas,12103024509,42.5
FL,Pinellas,12103024510,30.7
FL,Pinellas,12103024511,31.4
FL,Pinellas,12103024512,58.9
FL,Pinellas,12103024513,69.9
FL,Pinellas,12103024514,32.1
FL,Pinellas,12103024601,41
FL,Pinellas,12103024602,43.7
FL,Pinellas,12103024701,49.4
FL,Pinellas,12103024702,43.3
FL,Pinellas,12103024703,36.6
FL,Pinellas,12103024801,44.2
FL,Pinellas,12103024803,43.2
FL,Pinellas,12103024804,40.9
FL,Pinellas,12103024805,43.1
FL,Pinellas,12103024901,36.9
FL,Pinellas,12103024902,38.2
FL,Pinellas,12103024904,38.7
FL,Pinellas,12103024905,39.9
FL,Pinellas,12103024906,39.5
FL,Pinellas,12103025004,44.9
FL,Pinellas,12103025007,47.2
FL,Pinellas,12103025009,35.8
FL,Pinellas,12103025010,51.8
FL,Pinellas,12103025011,46.2
FL,Pinellas,12103025012,45.7
FL,Pinellas,12103025013,42.1
FL,Pinellas,12103025014,42.5
FL,Pinellas,12103025015,71.1
FL,Pinellas,12103025016,48.6
FL,Pinellas,12103025017,54.6
FL,Pinellas,12103025018,45
FL,Pinellas,12103025019,54.1
FL,Pinellas,12103025106,54.5
FL,Pinellas,12103025107,55.1
FL,Pinellas,12103025108,62.5
FL,Pinellas,12103025109,46.8
FL,Pinellas,12103025110,48.4
FL,Pinellas,12103025111,75.7
FL,Pinellas,12103025112,45.2
FL,Pinellas,12103025113,47
FL,Pinellas,12103025114,49
FL,Pinellas,12103025115,46.5
FL,Pinellas,12103025116,47.4
FL,Pinellas,12103025119,47.3
FL,Pinellas,12103025120,47.5
FL,Pinellas,12103025121,45.3
FL,Pinellas,12103025122,53.2
FL,Pinellas,12103025123,47.9
FL,Pinellas,12103025203,51.7
FL,Pinellas,12103025204,50.6
FL,Pinellas,12103025205,55.6
FL,Pinellas,12103025207,42
FL,Pinellas,12103025208,60.4
FL,Pinellas,12103025209,46.6
FL,Pinellas,12103025303,54
FL,Pinellas,12103025304,59.3
FL,Pinellas,12103025305,61.9
FL,Pinellas,12103025306,53.1
FL,Pinellas,12103025307,41.7
FL,Pinellas,12103025308,60.8
FL,Pinellas,12103025401,45.8
FL,Pinellas,12103025405,55.8
FL,Pinellas,12103025407,43.5
FL,Pinellas,12103025408,45
FL,Pinellas,12103025411,32.7
FL,Pinellas,12103025412,45.5
FL,Pinellas,12103025413,53.5
FL,Pinellas,12103025414,55.6
FL,Pinellas,12103025415,43.5
FL,Pinellas,12103025416,44.3
FL,Pinellas,12103025417,67.8
FL,Pinellas,12103025501,46.1
FL,Pinellas,12103025503,63.4
FL,Pinellas,12103025505,34.6
FL,Pinellas,12103025506,41.5
FL,Pinellas,12103025602,46.9
FL,Pinellas,12103025603,43.1
FL,Pinellas,12103025604,42.1
FL,Pinellas,12103025700,55.2
FL,Pinellas,12103025800,34.3
FL,Pinellas,12103025900,45.7
FL,Pinellas,12103026001,60.9
FL,Pinellas,12103026002,57.5
FL,Pinellas,12103026101,38.6
FL,Pinellas,12103026102,43.8
FL,Pinellas,12103026200,31.5
FL,Pinellas,12103026300,37
FL,Pinellas,12103026400,36
FL,Pinellas,12103026500,40.7
FL,Pinellas,12103026601,42.1
FL,Pinellas,12103026602,35.8
FL,Pinellas,12103026701,38.9
FL,Pinellas,12103026702,42.6
FL,Pinellas,12103026703,37.6
FL,Pinellas,12103026804,41.3
FL,Pinellas,12103026809,48.3
FL,Pinellas,12103026811,52.3
FL,Pinellas,12103026812,48.3
FL,Pinellas,12103026813,44.5
FL,Pinellas,12103026814,65.2
FL,Pinellas,12103026815,48.3
FL,Pinellas,12103026816,44.3
FL,Pinellas,12103026817,46.4
FL,Pinellas,12103026818,28.6
FL,Pinellas,12103026819,42.4
FL,Pinellas,12103026820,60.4
FL,Pinellas,12103026821,43.7
FL,Pinellas,12103026904,47.2
FL,Pinellas,12103026907,53.1
FL,Pinellas,12103026908,52.8
FL,Pinellas,12103026909,54.2
FL,Pinellas,12103026910,48.8
FL,Pinellas,12103026911,64.1
FL,Pinellas,12103026912,64
FL,Pinellas,12103026913,61.6
FL,Pinellas,12103027000,44.7
FL,Pinellas,12103027101,58.2
FL,Pinellas,12103027105,46.3
FL,Pinellas,12103027106,53.3
FL,Pinellas,12103027202,48.3
FL,Pinellas,12103027204,49.6
FL,Pinellas,12103027205,46.2
FL,Pinellas,12103027206,45.6
FL,Pinellas,12103027207,44.6
FL,Pinellas,12103027208,45
FL,Pinellas,12103027209,62.3
FL,Pinellas,12103027210,55.7
FL,Pinellas,12103027308,41.5
FL,Pinellas,12103027309,55.2
FL,Pinellas,12103027310,46
FL,Pinellas,12103027314,50.1
FL,Pinellas,12103027315,69
FL,Pinellas,12103027316,60.9
FL,Pinellas,12103027317,41.7
FL,Pinellas,12103027318,46.3
FL,Pinellas,12103027319,41.6
FL,Pinellas,12103027320,40.3
FL,Pinellas,12103027321,45.2
FL,Pinellas,12103027322,46
FL,Pinellas,12103027323,36.4
FL,Pinellas,12103027324,50.6
FL,Pinellas,12103027325,52.1
FL,Pinellas,12103027326,48.6
FL,Pinellas,12103027327,39.2
FL,Pinellas,12103027401,45.8
FL,Pinellas,12103027402,51.8
FL,Pinellas,12103027403,50.7
FL,Pinellas,12103027501,50.6
FL,Pinellas,12103027502,48.9
FL,Pinellas,12103027603,51.4
FL,Pinellas,12103027604,66.1
FL,Pinellas,12103027605,57.6
FL,Pinellas,12103027606,53.2
FL,Pinellas,12103027701,55.8
FL,Pinellas,12103027703,59.6
FL,Pinellas,12103027704,56.8
FL,Pinellas,12103027801,57.1
FL,Pinellas,12103027802,50.5
FL,Pinellas,12103027901,55.2
FL,Pinellas,12103027903,59.1
FL,Pinellas,12103027904,55.7
FL,Pinellas,12103028002,54.1
FL,Pinellas,12103028003,57.4
FL,Pinellas,12103028004,55.5
FL,Pinellas,12103028102,53.1
FL,Pinellas,12103028103,64.8
FL,Pinellas,12103028104,70.8
FL,Pinellas,12103028200,44.2
FL,Pinellas,12103028300,44.9
FL,Pinellas,12103028401,73.3
FL,Pinellas,12103028402,49.2
FL,Pinellas,12103028500,50.6
FL,Pinellas,12103028600,39.7
FL,Pinellas,12103028700,26.6
FL,Polk,12105010300,35.7
FL,Polk,12105010401,43.1
FL,Polk,12105010402,24.4
FL,Polk,12105010501,43.9
FL,Polk,12105010502,42.6
FL,Polk,12105010601,39.3
FL,Polk,12105010603,46.6
FL,Polk,12105010604,32.5
FL,Polk,12105010701,44.6
FL,Polk,12105010702,47
FL,Polk,12105010800,35.9
FL,Polk,12105010900,36.8
FL,Polk,12105011000,43.9
FL,Polk,12105011100,29.9
FL,Polk,12105011202,32.7
FL,Polk,12105011203,28.6
FL,Polk,12105011204,26.4
FL,Polk,12105011300,39.7
FL,Polk,12105011400,38.5
FL,Polk,12105011501,35.2
FL,Polk,12105011502,38.1
FL,Polk,12105011603,61.1
FL,Polk,12105011604,46.1
FL,Polk,12105011605,52.7
FL,Polk,12105011606,39.5
FL,Polk,12105011704,30.9
FL,Polk,12105011721,37
FL,Polk,12105011722,56.6
FL,Polk,12105011731,23.2
FL,Polk,12105011732,32.3
FL,Polk,12105011821,47.4
FL,Polk,12105011822,46.4
FL,Polk,12105011832,34.7
FL,Polk,12105011833,36.3
FL,Polk,12105011834,37.6
FL,Polk,12105011835,44.8
FL,Polk,12105011836,47.2
FL,Polk,12105011901,35.9
FL,Polk,12105011902,42.2
FL,Polk,12105011908,33.5
FL,Polk,12105011909,41.6
FL,Polk,12105011910,39.1
FL,Polk,12105011911,37.4
FL,Polk,12105011912,39.3
FL,Polk,12105011913,31.7
FL,Polk,12105012001,35.3
FL,Polk,12105012002,53.5
FL,Polk,12105012003,48.6
FL,Polk,12105012004,46
FL,Polk,12105012111,56.4
FL,Polk,12105012113,44.1
FL,Polk,12105012124,37.8
FL,Polk,12105012125,35.7
FL,Polk,12105012126,43.5
FL,Polk,12105012127,45.3
FL,Polk,12105012128,35.2
FL,Polk,12105012129,33.7
FL,Polk,12105012203,37
FL,Polk,12105012204,47.1
FL,Polk,12105012205,37.2
FL,Polk,12105012206,44.5
FL,Polk,12105012303,43
FL,Polk,12105012304,42.1
FL,Polk,12105012305,37.8
FL,Polk,12105012306,39.4
FL,Polk,12105012307,40.4
FL,Polk,12105012309,38.3
FL,Polk,12105012403,39.6
FL,Polk,12105012404,41.7
FL,Polk,12105012405,38.1
FL,Polk,12105012406,48.2
FL,Polk,12105012407,48.9
FL,Polk,12105012408,44.6
FL,Polk,12105012409,35
FL,Polk,12105012410,35
FL,Polk,12105012411,37.3
FL,Polk,12105012502,36.5
FL,Polk,12105012503,47.2
FL,Polk,12105012504,52
FL,Polk,12105012506,35.9
FL,Polk,12105012507,41.6
FL,Polk,12105012601,41.5
FL,Polk,12105012602,26.7
FL,Polk,12105012700,34.7
FL,Polk,12105012802,42.3
FL,Polk,12105012803,68.8
FL,Polk,12105012804,64.7
FL,Polk,12105012900,41
FL,Polk,12105013001,37.2
FL,Polk,12105013002,40.8
FL,Polk,12105013101,43.6
FL,Polk,12105013102,43.9
FL,Polk,12105013103,36.5
FL,Polk,12105013200,33.1
FL,Polk,12105013300,37.5
FL,Polk,12105013400,37.1
FL,Polk,12105013500,54.1
FL,Polk,12105013600,40.8
FL,Polk,12105013701,56
FL,Polk,12105013702,37.6
FL,Polk,12105013801,37.9
FL,Polk,12105013802,32.8
FL,Polk,12105013901,29.9
FL,Polk,12105013902,49.3
FL,Polk,12105014001,44.1
FL,Polk,12105014003,39.1
FL,Polk,12105014005,44.7
FL,Polk,12105014006,43.8
FL,Polk,12105014103,29.5
FL,Polk,12105014104,53.3
FL,Polk,12105014105,41.2
FL,Polk,12105014121,35.7
FL,Polk,12105014123,49.4
FL,Polk,12105014124,55.9
FL,Polk,12105014125,39.5
FL,Polk,12105014201,48.5
FL,Polk,12105014202,48
FL,Polk,12105014203,60.7
FL,Polk,12105014301,36.6
FL,Polk,12105014302,40
FL,Polk,12105014400,50.8
FL,Polk,12105014501,32.2
FL,Polk,12105014502,28.1
FL,Polk,12105014600,32.3
FL,Polk,12105014701,44.3
FL,Polk,12105014702,39.8
FL,Polk,12105014802,32.2
FL,Polk,12105014803,41.1
FL,Polk,12105014804,43
FL,Polk,12105014901,34.4
FL,Polk,12105014902,28.5
FL,Polk,12105015000,30.9
FL,Polk,12105015101,40
FL,Polk,12105015102,45.3
FL,Polk,12105015200,33.8
FL,Polk,12105015301,36.3
FL,Polk,12105015302,39.1
FL,Polk,12105015401,38.4
FL,Polk,12105015402,38.1
FL,Polk,12105015404,60.1
FL,Polk,12105015405,36.6
FL,Polk,12105015500,34.4
FL,Polk,12105015600,64
FL,Polk,12105015701,40
FL,Polk,12105015702,40.4
FL,Polk,12105015801,63.4
FL,Polk,12105015802,29.8
FL,Polk,12105015900,33.9
FL,Polk,12105016001,37.8
FL,Polk,12105016002,34
FL,Polk,12105016003,37.9
FL,Polk,12105016100,42.3
FL,Polk,12105016400,39.8
FL,Polk,12105980000,46.5
FL,Putnam,12107950100,42.7
FL,Putnam,12107950201,45.3
FL,Putnam,12107950202,41.7
FL,Putnam,12107950300,45.5
FL,Putnam,12107950400,49.2
FL,Putnam,12107950500,41.7
FL,Putnam,12107950600,38
FL,Putnam,12107950700,35.1
FL,Putnam,12107950800,35.2
FL,Putnam,12107950900,38.2
FL,Putnam,12107951000,44.2
FL,Putnam,12107951100,48.8
FL,Putnam,12107951200,48.4
FL,Putnam,12107951300,51.1
FL,Putnam,12107951401,40.8
FL,Putnam,12107951402,44.3
FL,St Johns,12109020200,50.1
FL,St Johns,12109020300,39.4
FL,St Johns,12109020400,22.9
FL,St Johns,12109020500,50.2
FL,St Johns,12109020601,53.5
FL,St Johns,12109020602,38.9
FL,St Johns,12109020704,53.2
FL,St Johns,12109020705,50.5
FL,St Johns,12109020706,39.9
FL,St Johns,12109020707,39.8
FL,St Johns,12109020708,48.6
FL,St Johns,12109020710,47.1
FL,St Johns,12109020711,55.7
FL,St Johns,12109020801,36.9
FL,St Johns,12109020802,40.5
FL,St Johns,12109020803,47.3
FL,St Johns,12109020804,40
FL,St Johns,12109020805,37.4
FL,St Johns,12109020806,37.2
FL,St Johns,12109020807,44.5
FL,St Johns,12109020901,32.6
FL,St Johns,12109020902,36.1
FL,St Johns,12109021002,36.3
FL,St Johns,12109021003,35.9
FL,St Johns,12109021004,43.8
FL,St Johns,12109021101,38.7
FL,St Johns,12109021102,49.6
FL,St Johns,12109021103,41.7
FL,St Johns,12109021203,47
FL,St Johns,12109021204,51.2
FL,St Johns,12109021205,59.3
FL,St Johns,12109021206,52
FL,St Johns,12109021301,43.1
FL,St Johns,12109021302,46.6
FL,St Johns,12109021403,63.3
FL,St Johns,12109021404,53.7
FL,St Johns,12109021405,46.4
FL,St Johns,12109021406,51.2
FL,St Johns,12109021407,52.7
FL,St Lucie,12111380100,46.5
FL,St Lucie,12111380200,33.5
FL,St Lucie,12111380300,29.1
FL,St Lucie,12111380400,32.1
FL,St Lucie,12111380500,33.3
FL,St Lucie,12111380600,30.5
FL,St Lucie,12111380700,32.2
FL,St Lucie,12111380800,36.7
FL,St Lucie,12111380901,46.2
FL,St Lucie,12111380902,36.3
FL,St Lucie,12111381000,46.7
FL,St Lucie,12111381101,41
FL,St Lucie,12111381102,58.3
FL,St Lucie,12111381204,66.9
FL,St Lucie,12111381300,58.6
FL,St Lucie,12111381401,50.2
FL,St Lucie,12111381402,33.9
FL,St Lucie,12111381502,44.1
FL,St Lucie,12111381503,37.8
FL,St Lucie,12111381601,48.9
FL,St Lucie,12111381602,58.9
FL,St Lucie,12111381603,65.1
FL,St Lucie,12111381701,71.6
FL,St Lucie,12111381702,70.8
FL,St Lucie,12111381802,34.4
FL,St Lucie,12111381803,46.3
FL,St Lucie,12111381804,39.7
FL,St Lucie,12111381900,56.1
FL,St Lucie,12111382002,41.5
FL,St Lucie,12111382003,41
FL,St Lucie,12111382006,47.6
FL,St Lucie,12111382007,37.6
FL,St Lucie,12111382008,37.6
FL,St Lucie,12111382009,44.9
FL,St Lucie,12111382010,64.5
FL,St Lucie,12111382106,33.8
FL,St Lucie,12111382108,49.2
FL,St Lucie,12111382109,47.7
FL,St Lucie,12111382110,37.5
FL,St Lucie,12111382111,35.2
FL,St Lucie,12111382112,35.8
FL,St Lucie,12111382113,36.8
FL,St Lucie,12111382200,58.4
FL,Santa Rosa,12113010100,40.8
FL,Santa Rosa,12113010200,39.9
FL,Santa Rosa,12113010300,40.1
FL,Santa Rosa,12113010400,42.1
FL,Santa Rosa,12113010502,38.7
FL,Santa Rosa,12113010503,35.1
FL,Santa Rosa,12113010504,43.3
FL,Santa Rosa,12113010600,35.4
FL,Santa Rosa,12113010702,41.5
FL,Santa Rosa,12113010704,36.2
FL,Santa Rosa,12113010705,38.2
FL,Santa Rosa,12113010706,37.8
FL,Santa Rosa,12113010707,44.5
FL,Santa Rosa,12113010708,37.3
FL,Santa Rosa,12113010802,39.1
FL,Santa Rosa,12113010808,34.7
FL,Santa Rosa,12113010809,44.2
FL,Santa Rosa,12113010811,35.4
FL,Santa Rosa,12113010812,43.8
FL,Santa Rosa,12113010813,43.6
FL,Santa Rosa,12113010814,42.7
FL,Santa Rosa,12113010815,41.5
FL,Santa Rosa,12113010817,36.8
FL,Santa Rosa,12113010819,35.4
FL,Santa Rosa,12113010900,47.4
FL,Sarasota,12115000101,64.2
FL,Sarasota,12115000102,34.6
FL,Sarasota,12115000200,31.7
FL,Sarasota,12115000300,34.4
FL,Sarasota,12115000401,37.7
FL,Sarasota,12115000404,65.9
FL,Sarasota,12115000405,41.9
FL,Sarasota,12115000406,41.7
FL,Sarasota,12115000407,37.7
FL,Sarasota,12115000501,50.9
FL,Sarasota,12115000502,42.8
FL,Sarasota,12115000503,49.3
FL,Sarasota,12115000601,48.7
FL,Sarasota,12115000602,45
FL,Sarasota,12115000700,67.2
FL,Sarasota,12115000801,71.4
FL,Sarasota,12115000802,71.4
FL,Sarasota,12115000900,48.7
FL,Sarasota,12115001000,32.5
FL,Sarasota,12115001101,55.3
FL,Sarasota,12115001102,44.3
FL,Sarasota,12115001201,44.9
FL,Sarasota,12115001202,42.1
FL,Sarasota,12115001203,70.4
FL,Sarasota,12115001204,43.4
FL,Sarasota,12115001301,43.5
FL,Sarasota,12115001302,44.5
FL,Sarasota,12115001303,44.9
FL,Sarasota,12115001304,55.6
FL,Sarasota,12115001401,48.4
FL,Sarasota,12115001402,38.4
FL,Sarasota,12115001403,57.8
FL,Sarasota,12115001503,41.6
FL,Sarasota,12115001504,41
FL,Sarasota,12115001505,38.6
FL,Sarasota,12115001506,51.1
FL,Sarasota,12115001507,54.1
FL,Sarasota,12115001601,52.9
FL,Sarasota,12115001602,49.7
FL,Sarasota,12115001702,46.4
FL,Sarasota,12115001703,49.3
FL,Sarasota,12115001704,41.3
FL,Sarasota,12115001801,55.8
FL,Sarasota,12115001803,47.6
FL,Sarasota,12115001804,46.2
FL,Sarasota,12115001805,53.5
FL,Sarasota,12115001903,59.7
FL,Sarasota,12115001904,55.4
FL,Sarasota,12115001905,69.2
FL,Sarasota,12115001907,67.1
FL,Sarasota,12115001908,68.2
FL,Sarasota,12115002003,47.8
FL,Sarasota,12115002004,57.8
FL,Sarasota,12115002005,59.1
FL,Sarasota,12115002007,65.7
FL,Sarasota,12115002008,53.9
FL,Sarasota,12115002009,63.5
FL,Sarasota,12115002010,61.7
FL,Sarasota,12115002100,57.6
FL,Sarasota,12115002201,62.7
FL,Sarasota,12115002202,59.4
FL,Sarasota,12115002203,51.2
FL,Sarasota,12115002302,70.4
FL,Sarasota,12115002303,70
FL,Sarasota,12115002304,68.2
FL,Sarasota,12115002305,71
FL,Sarasota,12115002401,62.5
FL,Sarasota,12115002402,63.8
FL,Sarasota,12115002504,51.7
FL,Sarasota,12115002505,46.8
FL,Sarasota,12115002507,47.9
FL,Sarasota,12115002508,48.3
FL,Sarasota,12115002509,50.7
FL,Sarasota,12115002510,56.6
FL,Sarasota,12115002511,64
FL,Sarasota,12115002601,61.2
FL,Sarasota,12115002602,65.9
FL,Sarasota,12115002603,58.6
FL,Sarasota,12115002604,66.5
FL,Sarasota,12115002605,57.5
FL,Sarasota,12115002710,59.7
FL,Sarasota,12115002711,51.5
FL,Sarasota,12115002712,37.3
FL,Sarasota,12115002713,50.2
FL,Sarasota,12115002714,62.2
FL,Sarasota,12115002715,69.7
FL,Sarasota,12115002716,60
FL,Sarasota,12115002718,64.6
FL,Sarasota,12115002719,70.8
FL,Sarasota,12115002720,66.4
FL,Sarasota,12115002721,44.1
FL,Sarasota,12115002722,40.2
FL,Sarasota,12115002723,67.3
FL,Sarasota,12115002724,73.6
FL,Seminole,12117020101,48.2
FL,Seminole,12117020102,42.2
FL,Seminole,12117020201,39.5
FL,Seminole,12117020202,36
FL,Seminole,12117020301,43.1
FL,Seminole,12117020302,30.2
FL,Seminole,12117020401,38.2
FL,Seminole,12117020402,39.4
FL,Seminole,12117020500,25
FL,Seminole,12117020600,29.5
FL,Seminole,12117020701,39.9
FL,Seminole,12117020703,43
FL,Seminole,12117020704,42.9
FL,Seminole,12117020705,42.9
FL,Seminole,12117020803,40.4
FL,Seminole,12117020805,42.7
FL,Seminole,12117020806,36.4
FL,Seminole,12117020807,34.3
FL,Seminole,12117020808,40.7
FL,Seminole,12117020810,40.8
FL,Seminole,12117020811,37.3
FL,Seminole,12117020812,32.5
FL,Seminole,12117020901,28.4
FL,Seminole,12117020902,38.3
FL,Seminole,12117020903,33.7
FL,Seminole,12117021000,35.8
FL,Seminole,12117021100,33.4
FL,Seminole,12117021201,44.3
FL,Seminole,12117021203,35.6
FL,Seminole,12117021204,37.5
FL,Seminole,12117021306,48
FL,Seminole,12117021307,42.6
FL,Seminole,12117021311,36.4
FL,Seminole,12117021312,29.8
FL,Seminole,12117021313,42.7
FL,Seminole,12117021314,38.8
FL,Seminole,12117021315,27.7
FL,Seminole,12117021316,33.4
FL,Seminole,12117021317,33.2
FL,Seminole,12117021318,30.7
FL,Seminole,12117021319,36.2
FL,Seminole,12117021320,32
FL,Seminole,12117021321,32.2
FL,Seminole,12117021401,35.2
FL,Seminole,12117021403,41.1
FL,Seminole,12117021404,40.9
FL,Seminole,12117021502,37.2
FL,Seminole,12117021503,45.9
FL,Seminole,12117021504,51.3
FL,Seminole,12117021505,43.8
FL,Seminole,12117021506,41.8
FL,Seminole,12117021604,46.8
FL,Seminole,12117021606,38.1
FL,Seminole,12117021608,35.5
FL,Seminole,12117021609,44.4
FL,Seminole,12117021611,44.1
FL,Seminole,12117021612,45.5
FL,Seminole,12117021613,33.1
FL,Seminole,12117021614,40.6
FL,Seminole,12117021615,36.3
FL,Seminole,12117021616,51.4
FL,Seminole,12117021704,41.9
FL,Seminole,12117021705,32.4
FL,Seminole,12117021706,42.7
FL,Seminole,12117021707,31.9
FL,Seminole,12117021708,36.1
FL,Seminole,12117021802,37.8
FL,Seminole,12117021803,32.6
FL,Seminole,12117021805,46.4
FL,Seminole,12117021806,46.4
FL,Seminole,12117021901,37.4
FL,Seminole,12117021902,40.5
FL,Seminole,12117022001,39.1
FL,Seminole,12117022002,39.7
FL,Seminole,12117022004,38.6
FL,Seminole,12117022005,41.1
FL,Seminole,12117022101,39.5
FL,Seminole,12117022104,40.5
FL,Seminole,12117022105,40.3
FL,Seminole,12117022106,36.7
FL,Seminole,12117022201,36.5
FL,Seminole,12117022205,44.4
FL,Seminole,12117022206,34.2
FL,Seminole,12117022207,40
FL,Seminole,12117022208,33.1
FL,Seminole,12117022209,41.1
FL,Sumter,12119910100,39.4
FL,Sumter,12119910300,44.6
FL,Sumter,12119910401,49.8
FL,Sumter,12119910402,54.3
FL,Sumter,12119910500,40.1
FL,Sumter,12119910601,46.3
FL,Sumter,12119910602,48.1
FL,Sumter,12119910700,42.4
FL,Sumter,12119910800,73.9
FL,Sumter,12119910900,38.3
FL,Sumter,12119911000,38.4
FL,Sumter,12119911200,66.5
FL,Sumter,12119911301,67.4
FL,Sumter,12119911302,31.7
FL,Sumter,12119911400,39.2
FL,Sumter,12119911500,45.7
FL,Sumter,12119911701,70.1
FL,Sumter,12119911702,71.7
FL,Sumter,12119980000,33
FL,Suwannee,12121970100,38.9
FL,Suwannee,12121970200,37.9
FL,Suwannee,12121970301,46.3
